date,open,high,low,close,volume,fng_value
04/08/2019,10812.58,11085.99,10564.96,10986.96,83021087,62
05/08/2019,10986.55,11959.36,10986.55,11800,203673378.1,64
06/08/2019,11800,12325,11200,11470,188344043,66
07/08/2019,11471.58,12145.42,11388.01,11971.57,185325353.6,45
08/08/2019,11973.46,12061.1,11450.93,11983.43,121565451.6,61
09/08/2019,11985.6,12040,11650,11859.32,87010821.01,60
10/08/2019,11859.32,11976.68,11200,11273.2,83954320,59
11/08/2019,11273.03,11589.73,11080.37,11528.73,50281295.71,45
12/08/2019,11527.44,11551.57,11194.04,11385.11,38910996.97,48
13/08/2019,11380.61,11446.94,10738.58,10862.28,97795049.95,45
14/08/2019,10862.25,10862.25,9888.57,10022.99,127080900.8,11
15/08/2019,10022.5,10444.66,9467.57,10301.44,155378404.4,13
16/08/2019,10294.9,10540,9736.96,10354.34,114730225.4,31
17/08/2019,10351.18,10472.93,9974.51,10210.89,39899342.65,20
18/08/2019,10221.94,10515,10065.41,10318.99,35068260.62,14
19/08/2019,10318.99,10940,10267.56,10927.3,87899434.48,30
20/08/2019,10927.3,10955.48,10549.74,10772.22,63379433.08,39
21/08/2019,10778.75,10807.54,9853.45,10134.75,99448467.89,11
22/08/2019,10123.56,10238.29,9755.53,10112.01,67854687.93,5
23/08/2019,10112.45,10479,10051,10401.6,57804722.68,33
24/08/2019,10401.87,10432,9885.48,10149.7,51830018.91,39
25/08/2019,10149.38,10355.89,9907.86,10136.75,40074579.62,33
26/08/2019,10136.75,10650,10136.75,10360.97,74253708.21,41
27/08/2019,10355.11,10375.53,10019.1,10167.29,48613219.75,30
28/08/2019,10171.39,10280.71,9555,9711.78,90350203.59,32
29/08/2019,9720.2,9720.2,9320,9490,73235339.51,20
30/08/2019,9490.56,9700,9350.1,9579.75,50938497.6,24
31/08/2019,9569.3,9682.73,9443.19,9594.15,15083494.99,20
01/09/2019,9593.5,9832,9538.75,9767.53,17575373.12,24
02/09/2019,9767.56,10471,9753.24,10384.48,63810540.61,28
03/09/2019,10384.07,10783,10286,10617.61,121503028.8,41
04/09/2019,10617.72,10834.15,10378.7,10586.26,106801851.4,43
05/09/2019,10586.26,10664.13,10461.97,10573.66,48169625.97,41
06/09/2019,10573.04,10949,10204.18,10311.09,110344232.2,43
07/09/2019,10309.04,10580,10297.58,10484.39,33010195.79,39
08/09/2019,10497.57,10594.88,10229.49,10400.18,32561518.32,43
09/09/2019,10387.33,10542.93,10060,10307.45,62460701.49,41
10/09/2019,10317.62,10390.09,9910,10096,47036470.56,41
11/09/2019,10093.39,10243.01,9855.11,10154.46,46856217.2,38
12/09/2019,10163.81,10465,10027.52,10420.34,49174070.95,39
13/09/2019,10423.99,10458.13,10153.87,10368.65,38938608.86,38
14/09/2019,10365.81,10441.47,10217.01,10355.37,27505462.94,39
15/09/2019,10362.52,10383.2,10258.49,10305.74,23679733.45,38
16/09/2019,10320.36,10378.07,10060.95,10269.98,56444195.14,38
17/09/2019,10257.2,10280.53,10130.59,10195.73,51780020.67,41
18/09/2019,10182.96,10263.65,10080,10152.09,40121129.08,38
19/09/2019,10161.59,10380.07,9600,10271.53,76583617.74,31
20/09/2019,10284.72,10308.04,10055,10169.02,45388221.04,41
21/09/2019,10169.02,10180.43,9913.35,9985.28,41427926.34,37
22/09/2019,9973,10093.24,9842.35,10020.58,32205684.13,37
23/09/2019,10022.38,10048.06,9606,9682.19,52748214.16,41
24/09/2019,9685.69,9782,7998,8536.82,240349160.7,39
25/09/2019,8536.71,8746.83,8216,8432.16,147022027.8,15
26/09/2019,8443.44,8467.89,7733.99,8055.03,134215489.2,12
27/09/2019,8055.25,8294.04,7866,8187.72,83235157.41,24
28/09/2019,8199.96,8356.4,8009.84,8218.07,51901135.12,32
29/09/2019,8218.07,8244.07,7902.66,8047.6,43188014.51,33
30/09/2019,8060.13,8368.5,7714.7,8298.45,78992880.06,27
01/10/2019,8304.47,8531.25,8195.42,8319.01,85058482.95,38
02/10/2019,8326.41,8393.39,8170.91,8373.42,41469648.21,39
03/10/2019,8377.68,8419.23,8029.14,8239.92,71696535.97,37
04/10/2019,8243.39,8244.93,7986.65,8152.07,51185065.64,30
05/10/2019,8157.89,8195,8016.26,8145.17,36206128.3,31
06/10/2019,8150.73,8176.46,7772.71,7854.12,50694698.14,32
07/10/2019,7863.75,8313.7,7763.54,8205.53,76831062.11,27
08/10/2019,8211.04,8344.12,8109.74,8178.54,29260549.63,39
09/10/2019,8185.85,8707.8,8110,8586.34,99895152.58,37
10/10/2019,8586.57,8666.84,8450.61,8582.11,63811695.24,41
11/10/2019,8589.08,8820,8222.88,8265.55,64674516.63,39
12/10/2019,8265.16,8427.76,8254.68,8303.43,15185587.83,38
13/10/2019,8303.43,8474.48,8132.91,8282.96,36820108.02,38
14/10/2019,8278.39,8416.67,8215.41,8362.99,35915758.65,37
15/10/2019,8353.33,8420.85,8086,8155.13,41139868.54,39
16/10/2019,8162.45,8179.1,7912.66,7995.89,69119672.45,40
17/10/2019,7995.73,8130.71,7936.71,8073.32,43562714.3,40
18/10/2019,8069.26,8120.77,7811.62,7955.08,44636697.98,40
19/10/2019,7950.48,8096.76,7875,7960.49,27552253.28,41
20/10/2019,7965.39,8314.77,7874.68,8235.74,52370452.9,37
21/10/2019,8236.49,8352,8156,8213.65,40408974.55,37
22/10/2019,8206.53,8314.77,7989.15,8025.9,45578563.06,39
23/10/2019,8021.57,8052.04,7293.55,7470.77,99407430.24,33
24/10/2019,7470.77,7512,7356,7435,37155840.7,20
25/10/2019,7427,8784.29,7393.14,8662.66,165576311.7,24
26/10/2019,8677.09,10350,8642.46,9252.75,358560719.8,53
27/10/2019,9262.72,9819.92,9092.66,9557.08,169953794.1,50
28/10/2019,9547.32,9950,9177.84,9216.44,135684601.1,52
29/10/2019,9216.39,9573.35,9051.48,9426.94,85404414.77,54
30/10/2019,9426.94,9437.06,8985.25,9159.94,80739723.66,53
31/10/2019,9169.55,9438.61,8961.53,9150.07,92536116.52,50
01/11/2019,9158.08,9303.53,9054.6,9250.45,61428097.81,49
02/11/2019,9250.7,9396.91,9201.19,9304.75,25133404.15,51
03/11/2019,9304.75,9384.32,9067,9207,23378583.17,56
04/11/2019,9207,9586.5,9122.33,9410.76,46700353.64,49
05/11/2019,9410.76,9485,9165.2,9320.14,46410373.34,54
06/11/2019,9319.1,9448.19,9254.68,9344.78,43642315.42,53
07/11/2019,9346.02,9373.48,9080,9199.36,36576440.25,54
08/11/2019,9209.3,9253.39,8661,8767.37,85041268.84,42
09/11/2019,8760.38,8876.94,8720,8812.21,20017092.94,38
10/11/2019,8806.85,9142.33,8750.85,9024.49,24034727.94,39
11/11/2019,9029.88,9075.32,8593,8720.36,55749043.99,40
12/11/2019,8720.36,8872.47,8549,8813.91,41618455.45,39
13/11/2019,8817,8839.46,8700,8755.24,27892627.35,38
14/11/2019,8765.53,8791.78,8555,8636.9,29476062.55,41
15/11/2019,8632.07,8799.03,8363,8463.49,44126109.78,38
16/11/2019,8459.38,8539.53,8423,8484.63,10016728.4,41
17/11/2019,8485.61,8631.6,8375,8499.31,17627634.4,38
18/11/2019,8499.53,8508.4,8010.7,8170.65,39428743.13,38
19/11/2019,8176.9,8197.77,7989.15,8121.63,35835836.69,32
20/11/2019,8124.08,8231.04,8027.28,8088.44,24233016.32,32
21/11/2019,8085.54,8116.92,7394.09,7611.51,71357902.98,30
22/11/2019,7612.23,7714.7,6785,7285.85,146592369.1,20
23/11/2019,7276.21,7356.49,7102.16,7320.39,40631621.39,23
24/11/2019,7330.98,7349.68,6861.96,6908.36,41774975.61,21
25/11/2019,6900.9,7380,6515,7122.14,133302254.9,17
26/11/2019,7127.12,7344.91,7018.78,7159.22,54724000.71,21
27/11/2019,7168.74,7676.27,6847.72,7527.84,114099410.2,20
28/11/2019,7517.82,7659.92,7372.19,7436.72,51503635.72,32
29/11/2019,7429.32,7870.35,7411.17,7753.69,59384516.15,31
30/11/2019,7753.69,7815,7452.08,7550.67,41123014.03,38
01/12/2019,7560.2,7560.2,7233.87,7412.66,40606350.65,25
02/12/2019,7411.75,7431.07,7140.08,7309.64,31609077.44,28
03/12/2019,7317.94,7415,7238.04,7300.43,18632174.22,28
04/12/2019,7299.2,7772.71,7087.09,7197.78,55692042.04,24
05/12/2019,7199.58,7500,7150.06,7390.42,34304532.21,21
06/12/2019,7397.35,7618.99,7305.56,7541.79,31428450.19,29
07/12/2019,7535.46,7638.88,7486.7,7502.65,15264694.51,32
08/12/2019,7505.86,7580,7382.69,7524.26,13534416.27,28
09/12/2019,7516.8,7666,7268.03,7340.52,48318754.97,32
10/12/2019,7332.05,7400,7150.23,7216.07,29518206.97,26
11/12/2019,7224.5,7271,7122.28,7207.42,24648936.5,20
12/12/2019,7208.95,7296.19,7072.2,7188.42,31462916.37,23
13/12/2019,7185.15,7302.35,7179.65,7257.47,23064809.34,22
14/12/2019,7255.94,7269,7007.48,7059.03,14205231.3,27
15/12/2019,7066.35,7225.23,7007,7115.08,13151127.72,21
16/12/2019,7115.08,7147.91,6820,6882.19,40763593.19,24
17/12/2019,6882.08,6938.77,6550,6612.3,46995311.4,23
18/12/2019,6619.53,7449.68,6425,7286.91,93809015.19,15
19/12/2019,7286.91,7372.12,7000,7149.57,42443825.15,21
20/12/2019,7157.53,7218.11,7072.61,7194.11,23033122.44,23
21/12/2019,7194.13,7194.13,7109.73,7147.4,12072544.65,23
22/12/2019,7147.4,7530,7124.52,7509.7,28508519,20
23/12/2019,7521.88,7692.98,7247.86,7316.17,49097114.84,33
24/12/2019,7317.47,7431.1,7156,7251.52,30417151.85,25
25/12/2019,7247.45,7266.81,7110.73,7195.79,10826264.03,22
26/12/2019,7195.8,7432,7150,7188.3,22404113.55,39
27/12/2019,7195.17,7255.37,7052,7246,29162040.49,38
28/12/2019,7247.7,7349.65,7231,7296.24,11525890.22,37
29/12/2019,7297.43,7524.46,7274.43,7385.54,19083137.44,37
30/12/2019,7372.79,7384.9,7199,7220.24,26880327.88,40
31/12/2019,7222.74,7302.35,7112.55,7168.36,18915089.23,38
01/01/2020,7160.69,7237.35,7150,7178.68,8033730.372,37
02/01/2020,7174.7,7184.94,6900,6950.56,27612545,39
03/01/2020,6945.7,7402.31,6853.53,7338.91,59245032.23,38
04/01/2020,7332.58,7396.1,7256.03,7344.48,23919042.36,38
05/01/2020,7356.05,7495,7310,7356.7,19916601.57,39
06/01/2020,7352.12,7817,7342.46,7762.74,52229909.85,41
07/01/2020,7768.17,8220,7697.03,8159.01,99199877.41,40
08/01/2020,8151.79,8463.57,7872.09,8044.44,95835283.91,51
09/01/2020,8048.94,8048.94,7737.97,7806.78,46506895.19,44
10/01/2020,7812.7,8200,7667,8200,73799903.71,41
11/01/2020,8200,8286,8000,8016.22,30368065.18,50
12/01/2020,8008.1,8190,7960,8180.76,16820352.27,45
13/01/2020,8180.75,8196.81,8039,8105.01,32512753.99,49
14/01/2020,8105.01,8895,8105.01,8813.04,149904804,56
15/01/2020,8813.2,8903.2,8555,8809.17,75819499.04,54
16/01/2020,8810.62,8852.35,8573.91,8710.15,58473488.32,55
17/01/2020,8715.39,9015.22,8661.52,8892.63,83263107.96,54
18/01/2020,8898.03,9000.1,8798.9,8908.53,32765655.89,51
19/01/2020,8901.02,9188.1,8461.38,8696.6,76403543.84,53
20/01/2020,8698.97,8740.54,8507.93,8625.17,38124961.36,48
21/01/2020,8629.66,8778.66,8480,8717.89,29594526.68,49
22/01/2020,8728.47,8792.98,8567.68,8655.93,27212617.67,52
23/01/2020,8661.63,8665.95,8280,8378.44,72146837.22,49
24/01/2020,8382.08,8530.7,8212.9,8422.13,54157919.38,40
25/01/2020,8435.83,8437.47,8252.72,8329.5,23429133.91,41
26/01/2020,8320,8600,8276.22,8590.48,54468675.3,42
27/01/2020,8600,9004.35,8546.55,8894.54,85563471.24,50
28/01/2020,8894.57,9413.24,8876,9400,89916257.94,54
29/01/2020,9386.57,9443.96,9215.5,9289.18,60211683.97,57
30/01/2020,9280.83,9570,9166.07,9500,75479008.4,57
31/01/2020,9510.84,9529.35,9195.93,9327.85,46729005.44,55
01/02/2020,9339.26,9464.16,9280.33,9377.17,15650519.82,57
02/02/2020,9379.6,9474.28,9135,9329.39,28135495.89,57
03/02/2020,9309.69,9615,9211.07,9288.09,44193972.22,59
04/02/2020,9281,9348.6,9075,9159.37,44580718.85,56
05/02/2020,9168.49,9775,9142.52,9618.42,77562630.5,53
06/02/2020,9617.84,9859.57,9521,9754.63,73691241.86,61
07/02/2020,9754.63,9878,9706.94,9803.42,39345937.62,56
08/02/2020,9803.71,9948.97,9658.58,9902,32367019.39,56
09/02/2020,9907.7,10178.54,9885.04,10173.97,49143712.65,56
10/02/2020,10173.51,10199.85,9731.2,9850.01,74472654.33,57
11/02/2020,9851.99,10383.9,9706.94,10268.98,83462124.5,52
12/02/2020,10270.98,10495,10247.35,10348.78,67819792.41,61
13/02/2020,10348.78,10500.5,10068,10228.67,95611994.52,65
14/02/2020,10229.19,10398,10093.26,10364.04,64157319.93,63
15/02/2020,10364.04,10408.04,9739,9899.78,57045565.11,64
16/02/2020,9909.71,10051.24,9598.49,9912.89,40974700.34,59
17/02/2020,9925.96,9973.45,9467.57,9697.15,57341235.14,49
18/02/2020,9725.57,10288,9602.6,10185.17,68794243.13,53
19/02/2020,10190.3,10300,9312,9595.72,95350948.95,50
20/02/2020,9589.1,9706.27,9396.91,9612.76,63525838.71,44
21/02/2020,9610.4,9773.2,9562.6,9696.13,41416735.61,44
22/02/2020,9696.13,9722.39,9568.51,9668.13,20269848.82,43
23/02/2020,9664.08,10024.08,9664.08,9965.21,33176419.65,46
24/02/2020,9969.79,10027.66,9480,9652.58,56728287.06,46
25/02/2020,9664.87,9682.73,9234.21,9305.4,58437939.5,44
26/02/2020,9305.4,9369.99,8627.78,8779.36,101526256.9,41
27/02/2020,8778.37,8974.75,8520,8816.5,81763371.65,39
28/02/2020,8816.5,8900.94,8421.49,8703.84,56983877.09,40
29/02/2020,8710,8805.06,8525,8527.74,19938434.78,38
01/03/2020,8525,8756.11,8410,8528.95,35451192.54,39
02/03/2020,8516,8980.34,8486.72,8917.34,55170342.08,38
03/03/2020,8917.34,8921.8,8660.04,8755.45,40537490.85,38
04/03/2020,8755.45,8850,8663.76,8753.28,29351783.17,40
05/03/2020,8757.79,9169,8757.79,9066.65,58467975.96,41
06/03/2020,9059,9187.85,8990.01,9153.79,37863951.1,39
07/03/2020,9154.1,9219.13,8859.49,8893.93,24952735.04,38
08/03/2020,8901.12,8901.12,7995.48,8033.7,72856744.82,33
09/03/2020,8035.79,8191.13,7636,7936.25,96642845.12,17
10/03/2020,7937.2,8158.42,7733.99,7885.92,65255623.33,16
11/03/2020,7893.63,7988.78,7591.99,7934.57,57839932.35,17
12/03/2020,7956.29,7969.9,4776.59,4841.67,283302521,14
13/03/2020,4841.67,5990.35,3850,5622.74,305987494.1,10
14/03/2020,5623.16,5663.01,5051,5169.37,79457704.69,8
15/03/2020,5167.38,5965.77,5092.34,5343.64,88647267.7,12
16/03/2020,5353.04,5353.04,4435.89,5033.42,175693858.6,9
17/03/2020,5051.41,5569.9,4936,5324.99,93282335.71,8
18/03/2020,5340.95,5452.43,5006.87,5406.92,121975958,11
19/03/2020,5413,6433.98,5266.38,6181.18,153192726.3,12
20/03/2020,6192.94,7139,5670,6210.14,186816552,9
21/03/2020,6207.66,6461.91,5866.44,6187.78,72995548.73,9
22/03/2020,6199.17,6419,5705,5813.15,62859826.51,11
23/03/2020,5816.57,6629.79,5686.34,6493.51,123726070.5,10
24/03/2020,6494.7,6893,6400.01,6768.64,133471448.6,12
25/03/2020,6768.64,6989.04,6457.17,6692.22,111597688.1,13
26/03/2020,6695.47,6798.89,6528.07,6760.72,49986784.37,14
27/03/2020,6765.15,6872.67,6210,6376.03,68964961.25,12
28/03/2020,6376.03,6376.03,6030.51,6253.08,72620106.95,8
29/03/2020,6275.11,6278.24,5869,5870.9,54593141.28,12
30/03/2020,5878.47,6630,5856,6407.77,95952794.07,10
31/03/2020,6408.95,6527.24,6337.42,6421.14,40724785.48,12
01/04/2020,6428.74,6710.21,6137.71,6652.07,75295764.42,12
02/04/2020,6669.95,7236.39,6575.13,6801.99,117081434.1,14
03/04/2020,6789.63,7047.96,6610,6742.57,71269682.33,14
04/04/2020,6737.36,7014,6655.54,6879.61,41405040.33,12
05/04/2020,6887.22,6914.01,6678.51,6775.2,26978690.06,12
06/04/2020,6780.57,7376.59,6773.75,7352.43,100603578.3,12
07/04/2020,7335.85,7469,7077,7202.73,84048759.12,20
08/04/2020,7204.78,7428.95,7152,7367.36,64244930.03,21
09/04/2020,7370.85,7376.59,7107.38,7293.93,60721396.67,22
10/04/2020,7299.12,7306.1,6750.15,6877.03,73775862.21,15
11/04/2020,6866.03,6955.59,6771.24,6883.18,22898101.19,15
12/04/2020,6882.75,7201.76,6790.74,6908.24,50185042.67,10
13/04/2020,6908.21,6914.01,6542.91,6864.22,74391495.86,11
14/04/2020,6864.66,6991,6766.96,6879.75,50054904.71,15
15/04/2020,6868.88,6940,6598.55,6619,53678318.38,18
16/04/2020,6619,7224.18,6472.67,7111.67,111843074.8,13
17/04/2020,7121.35,7158.22,6995.39,7024.19,59983901.82,15
18/04/2020,7020.13,7306.15,7020.13,7262.26,37055700.67,18
19/04/2020,7265.94,7276.21,7057.46,7126.4,33224645.73,16
20/04/2020,7124.27,7220,6757.75,6841,77748028.74,15
21/04/2020,6833,6950.98,6774.48,6854.98,38188793.27,17
22/04/2020,6850.6,7171.26,6819.59,7137.79,44778256.86,19
23/04/2020,7138.29,7756.69,7031.07,7484.58,110618710.4,19
24/04/2020,7494.2,7612.91,7391.57,7505.53,55218985.1,20
25/04/2020,7518.81,7723.77,7432.8,7547.56,28686975.34,24
26/04/2020,7565,7718,7485,7701.73,40415142.54,21
27/04/2020,7708.87,7813.68,7637.03,7786.41,53555103.47,28
28/04/2020,7794.22,7798.42,7650,7767.79,56308367.69,26
29/04/2020,7762.07,8970,7717.14,8790.32,232030140.8,26
30/04/2020,8789.79,9485.26,8407,8627.32,207553815.7,44
01/05/2020,8629.72,9075,8616.17,8832.44,100510391.5,40
02/05/2020,8836,9022,8760,8983.79,49628855.22,40
03/05/2020,8982.56,9207.82,8723.78,8915.98,82189954.72,45
04/05/2020,8924.14,8974.34,8528.42,8882.87,88997252.45,44
05/05/2020,8889.24,9120,8760.1,9034.85,86663496.05,40
06/05/2020,9040,9417.95,8921.03,9154.32,138330396.9,42
07/05/2020,9163.63,10074,9030.03,10000,250129003.1,49
08/05/2020,10008.19,10048.38,9725,9801.35,188220065.9,55
09/05/2020,9809.04,9914,9515.4,9546.56,107672153.5,56
10/05/2020,9527.31,9565.2,8109,8731.17,276249231.1,48
11/05/2020,8740.88,9182.97,8181,8571.98,295434890,40
12/05/2020,8574.19,8984.87,8534.97,8825.46,123646999.9,39
13/05/2020,8816.99,9418.46,8804.47,9315.5,118892344.2,41
14/05/2020,9323.73,9945.34,9254.85,9793.5,195245032.3,40
15/05/2020,9809.91,9844.66,9112,9306.21,161222127.7,44
16/05/2020,9307.43,9590,9216.08,9389.07,57931464.16,41
17/05/2020,9377.79,9894.88,9326.53,9665.7,91976806.01,40
18/05/2020,9672.95,9966.12,9451.2,9721.91,120185436.7,50
19/05/2020,9730,9903.89,9455.05,9787.65,118916867.8,50
20/05/2020,9776.3,9843.87,9100,9516.51,117542489.8,52
21/05/2020,9505.61,9573.29,8800,9062.47,152972943.1,49
22/05/2020,9062.25,9272.97,8924.91,9171.96,66600208.2,42
23/05/2020,9171.96,9316.12,9084.83,9183.46,31933448.09,40
24/05/2020,9183.93,9310.91,8669,8718.77,77208872.72,43
25/05/2020,8710.12,8984.16,8630,8903.56,79419076.66,41
26/05/2020,8903.22,9012,8690,8840.91,52364756.23,39
27/05/2020,8835.79,9230.21,8810.99,9210,63251250.09,39
28/05/2020,9209.99,9625.01,9105.79,9577.38,110364065.9,41
29/05/2020,9581.49,9610,9330,9421.04,68083725.98,48
30/05/2020,9428.52,9758.27,9326.28,9705.1,65818454.43,48
31/05/2020,9705.1,9711.7,9373.96,9446.19,53824375.35,51
01/06/2020,9444.61,10429.26,9416.5,10203.64,123557320.5,50
02/06/2020,10203.64,10241.26,9135.68,9525.73,216473351.8,56
03/06/2020,9522.52,9699.95,9380.99,9668.99,66994142.37,48
04/06/2020,9668,9888,9430,9791.92,87527709.86,54
05/06/2020,9791,9856.48,9592.74,9619.99,68853837.03,53
06/06/2020,9616.17,9744.39,9525.76,9669.85,39136486.53,54
07/06/2020,9673.08,9829.31,9356,9750.04,65936123.49,54
08/06/2020,9759.04,9813.67,9645,9783,52623520.24,53
09/06/2020,9786.64,9897.46,9566.81,9776.84,67683087.27,52
10/06/2020,9782.3,10011.4,9578,9894.32,70320924.99,54
11/06/2020,9894.32,9981.24,9078.91,9264.26,151836075.6,52
12/06/2020,9265.95,9555,9230,9463.07,65618208.07,38
13/06/2020,9465.92,9500,9345.71,9473.46,27839488.47,38
14/06/2020,9478.93,9479.59,9235.01,9329.99,32442729.73,40
15/06/2020,9329.99,9505.4,8900,9435.15,111005611,37
16/06/2020,9435.41,9596.31,9374.9,9530.3,65418058.94,39
17/06/2020,9530.62,9566.53,9230.32,9461.29,55843999.82,38
18/06/2020,9459.82,9478.69,9250,9374.78,37471116.09,40
19/06/2020,9374.83,9429.99,9225.15,9304.32,49367863.31,39
20/06/2020,9287.6,9400,9138,9355.46,28738044.48,38
21/06/2020,9355.93,9421.26,9271.52,9283.03,13323115.09,37
22/06/2020,9287.89,9798.76,9267.2,9683.12,64060088.37,38
23/06/2020,9688.26,9725.3,9571,9622.81,46825697.25,41
24/06/2020,9617.88,9666.35,9193.99,9286.06,93534539.69,50
25/06/2020,9286.3,9343.49,8989,9239.48,80394990.01,43
26/06/2020,9237.98,9289.71,9024.61,9158.26,72463667.65,40
27/06/2020,9158.13,9189,8830.63,9009.3,39638001.2,43
28/06/2020,9008.33,9191.72,8933.06,9118.01,29468107.01,40
29/06/2020,9118.8,9240.36,9014.92,9188.88,45418109.93,41
30/06/2020,9187.85,9201.95,9060,9132.96,25404526.95,44
01/07/2020,9136.89,9300,9089.8,9233.38,39902657.31,42
02/07/2020,9230.97,9268.54,8939,9092.92,62432434.03,42
03/07/2020,9091.68,9127.11,9027.17,9063.08,31811442.87,41
04/07/2020,9053.87,9196,9045.94,9138.52,19925376.53,40
05/07/2020,9142.16,9147.37,8905,9076.82,27846574.65,38
06/07/2020,9077.18,9376.34,9060.5,9348.22,50119105.93,40
07/07/2020,9346.9,9385.81,9201.78,9257.16,43534809.53,43
08/07/2020,9257.21,9479.57,9228.91,9437.16,59223337.95,44
09/07/2020,9441.76,9448.5,9157.11,9234.9,42253809.72,44
10/07/2020,9234.91,9318.92,9053.14,9283.53,36301636.06,41
11/07/2020,9291,9304.95,9180,9238.3,13424777.54,44
12/07/2020,9234.07,9347.76,9153.48,9306.17,18958098,41
13/07/2020,9304.94,9351.17,9190.49,9233.1,35779861.59,43
14/07/2020,9234.19,9282.08,9095,9251.59,41446296.16,43
15/07/2020,9256.33,9276.98,9153.38,9190.07,35014611.6,44
16/07/2020,9191,9217.5,9026.51,9132.87,50613031.17,43
17/07/2020,9134.44,9184.28,9073.53,9156.5,32903856.47,41
18/07/2020,9150.51,9214.63,9122.72,9177.43,12465568.44,44
19/07/2020,9175.7,9243.36,9106.3,9211.99,14604681.29,41
20/07/2020,9213.15,9224.73,9128.21,9162.43,28081083.21,44
21/07/2020,9161.77,9442.89,9152.23,9391.25,52210413.11,44
22/07/2020,9395.98,9573,9280.8,9539.51,52665370.26,50
23/07/2020,9537.23,9690,9453.38,9617.2,100152980.8,55
24/07/2020,9614.85,9650.55,9474.35,9547.91,76506496.65,53
25/07/2020,9549.34,9751.82,9532.79,9710.98,49190482.63,55
26/07/2020,9712.45,10200,9657,9944.65,90398999.71,55
27/07/2020,9941.25,11417.11,9933.77,11046.19,306386318.6,58
28/07/2020,11049.4,11263.85,10583.48,10939.27,186649913.9,76
29/07/2020,10931.91,11358.47,10855.81,11111.17,138365878.2,71
30/07/2020,11105.01,11189,10832,11112.12,116197750.3,76
31/07/2020,11110.84,11457.95,10973.8,11356.74,118308923.7,75
01/08/2020,11357.98,11883.36,11228,11817.49,132306343.4,75
02/08/2020,11808.21,12100,10559.59,11071.66,140127479.7,80
03/08/2020,11074.92,11480,10933.26,11236.39,78482484.91,75
04/08/2020,11236.39,11420,11000.79,11192.42,61805780.2,72
05/08/2020,11193.48,11795.86,11094.35,11755.24,88338176.75,75
06/08/2020,11759.9,11913.5,11575.57,11770.08,116005842.1,79
07/08/2020,11770.26,11920,11219,11600.85,121847924.1,77
08/08/2020,11601.75,11817.95,11527,11776.9,46916212.26,77
09/08/2020,11767.93,11808.28,11527.92,11683.03,30954061.53,79
10/08/2020,11684.6,12080,11510,11895.12,91612979.59,78
11/08/2020,11896.37,11945.05,11130,11392.64,119288779.7,84
12/08/2020,11386.5,11625,11150,11565.35,65559363.88,75
13/08/2020,11567.74,11806.61,11270.91,11793.26,80660605.76,75
14/08/2020,11797.55,11862,11652.01,11779.77,65104391.58,78
15/08/2020,11771.97,11986.93,11667.7,11852.2,47209397.76,79
16/08/2020,11858.6,11938.55,11685.97,11914.02,29715591.3,82
17/08/2020,11916.83,12473,11771.44,12298.38,120257600.5,83
18/08/2020,12301.27,12408.53,11823,11958.1,105448772,82
19/08/2020,11950,12022.18,11574.4,11757.55,110538620.3,80
20/08/2020,11762.18,11894.12,11675.29,11859.37,49711608.13,75
21/08/2020,11857.18,11887.67,11485.49,11531.74,73701422.91,81
22/08/2020,11527.81,11694.02,11367,11667.7,39686770.57,78
23/08/2020,11678.17,11715.09,11524.7,11644.65,19014210.34,76
24/08/2020,11653.7,11832.55,11588.61,11761.8,33956999.76,78
25/08/2020,11750.4,11772.22,11112.75,11328.88,80137027.61,75
26/08/2020,11328.5,11549.8,11250.14,11469.3,49009238.38,76
27/08/2020,11462.91,11602.92,11122.72,11330,88330444.04,75
28/08/2020,11332.26,11555.61,11277.95,11536.58,69755901.71,74
29/08/2020,11538.74,11592,11423.64,11471.71,24043970,79
30/08/2020,11471.71,11715.69,11458.62,11708.97,27266175.17,75
31/08/2020,11713.11,11780,11573.39,11655,52846311.98,75
01/09/2020,11658.48,12065.82,11515,11923.96,94924527.63,75
02/09/2020,11919.53,11956.45,11155.32,11398.44,148818863.3,83
03/09/2020,11395.1,11477.35,9987.86,10160,188516069.1,79
04/09/2020,10160,10646.75,9902.43,10456.32,182100577.7,40
05/09/2020,10460.2,10567.9,9850,10167.19,123688676.3,41
06/09/2020,10165.47,10353.39,10000,10260.17,52544914.13,41
07/09/2020,10258.43,10415.66,9880,10377.14,90541501.61,41
08/09/2020,10377.5,10446.18,9825.07,10123.96,106917873.1,41
09/09/2020,10126.01,10353.39,9981.38,10232.8,60089247.83,38
10/09/2020,10221.76,10495.75,10220,10342.59,105734274.8,38
11/09/2020,10341.38,10409.44,10200.5,10393.04,54519211.06,41
12/09/2020,10400.46,10482.42,10275,10443.33,26204819.64,41
13/09/2020,10446.4,10576.78,10214.9,10334.78,44699014.49,38
14/09/2020,10338.82,10765.03,10250.13,10675.15,78197955.26,39
15/09/2020,10671.4,10940.01,10611.17,10783.83,69627555.65,47
16/09/2020,10785,11100,10662.81,10951.54,90900408.53,43
17/09/2020,10950.15,11054,10739.23,10940.47,60453945.55,48
18/09/2020,10947.35,11040.18,10816.54,10931.2,48085522.32,49
19/09/2020,10935.49,11183.01,10890.53,11077.22,24960870.72,48
20/09/2020,11070.84,11079.25,10755.9,10923.5,35501566.12,52
21/09/2020,10921.53,10996.98,10286.56,10411.29,103571734.2,48
